,name,code,sector,main_product
564,동북아27호,089170,,운송장비 임대
565,동북아30호,089200,,운송장비 임대
566,동성판유리,028850,,
567,동신제지,016430,,
568,동양건설,005900,토목 건설업,"건축공사,토목공사,주택건설/운수창고업,부동산 임대,고속버스 운송"
569,동양밸류스팩,122290,금융 지원 서비스업,금융지원서비스
570,두산기계,005040,,
571,두산음료,004600,,
572,맥쿼리센트럴,076850,부동산 임대 및 공급업,"부동산 임대,공급"
573,모토조이,008120,,"스피커,음향기기부품 제조,도매/컴퓨터 도매,수출/부동산 임대"
574,미래에셋증권,037620,금융 지원 서비스업,자산관리형 증권업
575,사조해표,079660,기타 식품 제조업,"식용유 제조/농수산물,식용유 도매,무역/부동산 임대"
576,삼성반도체통신,028420,,
577,삼화,028440,,
578,서통화학,029050,,
579,석락산업,029070,,
580,센추리,006750,,"냉동기,공기조절기,압축기 제조"
581,셰프라인,012250,,"주방용품(냄비,압력밥솥,2종양식기,기물류) 제조,도매"
582,수도극장,028720,,
583,신강제지,019380,,
584,신한인터내쇼날,012300,,
585,신한전자,008650,,
586,쌍용제지,005100,,"지류,크라프트지,화장지,생리대,종이기저귀 제조,도매"
587,아시아2호,081190,,선박임대
588,엔케이텔레콤,003290,,
589,영태전자공업,028530,,
590,오리온전기,004390,,"칼라브라운관,컴퓨터용 모니터,PDP,전자총,전자총부품 제조,도매"
591,우리은행,000030,은행 및 저축기관,"은행법에 의한 은행업무, 자본시장과 금융투자업에 관한 법률에 의한 신탁업무 및 외국환업무"
592,우아미,015550,,창고 임대
593,유니온스틸,003640,1차 철강 제조업,"표면처리강판,냉연강판,용융아연도금강판,컬러강판,갈바륨강판,전기아연도금강판 제조"
594,이트로닉스,013090,,"카오디오,CDP,턴테이블,영상,통신장비,자동판매기 제조/도매"
595,장은증권,001170,,
596,제일스레트공업,028830,,
597,천지산업,001490,,"정밀주조,스웨터,가방 제조,도매/섬유 수출입/부동산 임대"
598,케이와이씨,009400,,
599,케이피케미칼,064420,기초 화학물질 제조업,"석유화학원료 제조,도소매"
600,코리아02호,090980,,운수장비 임대
601,코오롱아이넷,022520,상품 종합 도매업,"철강, 화학제품 등의 수출입"
602,코오롱포리에스타,029020,,
603,태영판지공업,011940,,
604,퍼시픽글라스,009080,,"포장용유리용기,초자,합성수지,플라스틱용기,알루미늄캡,금형 제조,도매"
605,포스닉,008480,,"스피커시스템,오디오랙,건구재 제조,도매,수출입"
606,풀무원식품,103160,음·식료품 및 담배 도매업,
607,한강기금,036060,재 보험업,뮤추얼펀드
608,한국기술산업,008320,절연선 및 케이블 제조업,"전력,통신전선 제조/컴퓨터 및 주변기기,석유화학 제품,제조/소프트웨어 개발 및 공급 서비스"
609,한국벨트,000840,,
610,한국증권금융,028820,,"증권기관에 대한 여신,증권금융,우리사주관리"
611,한국프라스틱공업,028430,,
612,한국합섬,025830,,"화학섬유,폴리에스터원사 제조,수출입,알선"
613,한독맥주,028880,,
614,한별텔레콤,016550,,
615,한보철강공업,001920,,"철근,봉강,형강 제조,도소매"
616,한외종금,014150,,
617,현대금속,018410,기계장비 및 관련 물품 도매업,"도어록,피복철근,파형강관 도매,제조,수출/주택건설,토공사,상하수도공사"
618,호남비료,028790,,
619,DB하이텍,000990,반도체 제조업,반도체 제조
620,E1,017940,기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매"
621,HDC,012630,기타 금융업,"토목공사,건축공사,아파트분양사업,재개발/재건축사업"
622,JW중외제약,001060,의약품 제조업,"수액제,소화기궤양치료제,항생제,항암제 제조,도매"
623,JW홀딩스,096760,기타 금융업,의약품 수출입업
624,KC코트렐,119650,일반 목적용 기계 제조업,전기집진기 등
625,KPX홀딩스,092230,기초 화학물질 제조업,지주회사
626,KR모터스,000040,그외 기타 운송장비 제조업,"이륜차(오토바이) 제조,도매"
627,KSS해운,044450,해상 운송업,"특수화물해상운송(케이컬,액화가스,냉동.냉장화물),선박대여"
628,LF,093050,봉제의복 제조업,"기성복, 의류, 잡화, 제조"
629,LG하우시스,108670,플라스틱제품 제조업,"창호재, 자동차부품 등"
630,LG화학,051910,기초 화학물질 제조업,"유화/기능/합성수지,재생섬유소,산업재,리튬이온전지,평광판,PVC 제조,도매"
631,LIG넥스원,079550,무기 및 총포탄 제조업,정밀유도무기 등
632,LS,006260,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매"
633,NAVER,035420,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",포털 서비스 및 온라인 광고
634,NH투자증권,005940,금융 지원 서비스업,"증권업,종합금융"
635,SH에너지화학,002360,기초 화학물질 제조업,"합성수지(PS/EPS,ABS수지) 제조"
636,SK하이닉스,000660,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매"
637,경동도시가스,267290,연료용 가스 제조 및 배관공급업,도시가스
638,경인양행,012610,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입"
639,경인전자,009140,전자부품 제조업,"스위치,리모콘,배선기구,섬머스타트,게임기,전자부품 제조,판매"
640,기신정기,092440,특수 목적용 기계 제조업,"몰드베이스,금형부품,정밀기계기구 제조,도매,무역"
641,남영비비안,002070,봉제의복 제조업,"여성내의류(스타킹,화운데이숀,란제리),카바링사 제조,수출입/부동산 매매,임대"
642,노루홀딩스,000320,기타 금융업,지주사업
643,녹십자,006280,의약품 제조업,"알부민외 제조,판매"
644,대교,019680,초등 교육기관,"학습지,참고서 출판/건설업/종합유선방송 프로그램공급,디지털학원"
645,대동전자,008110,통신 및 방송 장비 제조업,"통신음향,전자기계기구용 플라스틱제품 제조,도매"
646,대양금속,009190,1차 철강 제조업,스테인레스 냉연강판 제조
647,동국제강,001230,1차 철강 제조업,"후판,철근,강판,형강,앵글,찬넬,평철 제조,판매"
648,동화약품,000020,의약품 제조업,"의약품 제조,판매,수출입"
649,두산솔루스,336370,전자부품 제조업,"동박, 유압기기 등"
650,디아이동일,001530,상품 중개업,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출"
651,디아이씨,092200,자동차 신품 부품 제조업,"자동차부품(트란스밋숀,프런트액슬,기어,전동축),변속동력전달장치,특수공구,농기계 및 산업기계부품 제조,무역"
652,롯데관광개발,032350,여행사 및 기타 여행보조 서비스업,"국내외여행알선,관광개발,전세운수,항공권매매대행"
653,롯데케미칼,011170,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조"
654,롯데하이마트,071840,가전제품 및 정보통신장비 소매업,"가전제품,잡화 도소매/부동산 임대"
655,무학,033920,알코올음료 제조업,소주
656,미래아이앤지,007120,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","CCTV, DVR제조, 금융솔루션, 방산제품"
657,바다로19호,155900,운송장비 임대업,
658,부산주공,005030,자동차 신품 부품 제조업,"자동차부품(엔진부품,조향장치부품,브레이장치부품,오토미셧부품) 제조,도매/부동산 임대"
659,비티원,101140,생활용품 도매업,"신발,의류,스포츠용품 도매,제조"
660,사조씨푸드,014710,수산물 가공 및 저장 처리업,횟감용 참치 및 기타 일반수산물
661,삼성물산,028260,기타 전문 도매업,"도소매, 건설, 남자용 정장 제조업 등"
662,삼성전자,005930,통신 및 방송 장비 제조업,"IMT2000 서비스용 동기식 기지국,교환국장비,데이터단말기,동영상휴대폰,핵심칩,반도체제품,사무,계산 및 회계용기계"
663,삼성제약,001360,의약품 제조업,"의약품(까스명수,쓸기담,에프킬라에어졸,액체우황청심원) 제조,도매"
664,삼일제약,000520,의약품 제조업,"양약(부루펜,액티피드,포리부틴) 제조,도매"
665,삼진제약,005500,의약품 제조업,"의약품(게보린,세트라졸,염산나록손) 제조,판매,수출입,약초재배"
666,삼화왕관,004450,기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출"
667,서연,007860,기타 금융업,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매"
668,선도전기,007610,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,중전기기 제조,도매/전기공사"
669,선창산업,002820,나무제품 제조업,"합판,가정용가구(선우드),MDF,제재목,하드보드 제조/부동산 임대"
670,성신양회,004980,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조"
671,세기상사,002420,"영화, 비디오물, 방송프로그램 제작 및 배급업","극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대"
672,세아특수강,019440,1차 철강 제조업,"냉간압조용선재,마봉강,스테인레스봉강 제조"
673,세우글로벌,013000,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업"
674,세원정공,021820,자동차 신품 부품 제조업,"자동차부품(차체류,램프류) 제조"
675,셀트리온,068270,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마"
676,신세계,004170,종합 소매업,"백화점,할인점(E마트)"
677,써니전자,004770,반도체 제조업,"수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입"
678,쎌마테라퓨틱스,015540,기타 사업지원 서비스업,상품권유통
679,아모레퍼시픽,090430,기타 화학제품 제조업,"화장품,생활용품 제조, 판매"
680,아세아,002030,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업"
681,아이에스동서,010780,"내화, 비내화 요업제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매"
682,애경산업,018250,기타 화학제품 제조업,"Age 20's,루나, 트리오, 2080치약, 순샘, 제트 등"
683,에이리츠,140910,부동산 임대 및 공급업,
684,엔케이,085310,"구조용 금속제품, 탱크 및 증기발생기 제조업","고압가스용기,선박용,육상용 소화설비장치,천연가스이동식충전소 제조,도매"
685,엔케이물산,009810,기타 전문 도매업,유연성 산업용 포장재(FIBC) 제조 판매
686,엔피씨,004250,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매"
687,영원무역홀딩스,009970,기타 금융업,"스포츠의류(등산복,운동복,스키복) 도소매,수출,섬유봉제"
688,우신시스템,017370,특수 목적용 기계 제조업,"자동차차체자동화용접조립라인,용접설비,자동용접장비 제조,판매"
689,우진,105840,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",원전용계측기
690,우진플라임,049800,특수 목적용 기계 제조업,"플라스틱사출성형기 제조,판매"
691,웅진에너지,103130,반도체 제조업,"태양전지원료(잉곳),태양전지용웨이퍼 제조/전기공사/신재생에너지 사업"
692,유니드,014830,기초 화학물질 제조업,"탄산칼륨,가성칼륨,가성카리,탄산카리(무기화합물),MDF(가공목재) 제조,도매"
693,유안타증권,003470,금융 지원 서비스업,"유가증권 매매,중개,대리,인수"
694,유양디앤유,011690,반도체 제조업,"혼성직접회로,통신기기 제조/화공약품,케이블 도매"
695,이건산업,008250,나무제품 제조업,"컨테이너용합판,목재 파렛트,프레스우드 파렛트,가공목재,제재목 제조/부동산 임대"
696,이연제약,102460,의약품 제조업,"항생제,순환기제"
697,인스코비,006490,전기 통신업,"시계,스마트그리드,도소매,소프트웨어개발"
698,제이에스코퍼레이션,194370,"가죽, 가방 및 유사제품 제조업",핸드백 및 지갑
699,조선내화,000480,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조"
700,지누스,013890,가구 제조업,매트리스 및 가구제품
701,참엔지니어링,009310,특수 목적용 기계 제조업,FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매)
702,케이씨씨,002380,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조"
703,케이씨씨글라스,344820,유리 및 유리제품 제조업,판유리 등
704,코리아오토글라스,152330,유리 및 유리제품 제조업,자동차 안전 유리
705,쿠쿠홈시스,284740,개인 및 가정용품 임대업,"정수기, 공기청정기 등"
706,티탑스,030790,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합소프트웨어 개발, 전자상거래"
707,페이퍼코리아,001020,"펄프, 종이 및 판지 제조업","제지(신문용지,중질지),합판 제조,건설,석유류 판매"
708,평화산업,090080,자동차 신품 부품 제조업,"자동차부품(방진고무,방류고무(COVER류,CUP류),호스류),장비시설용 부품 제조,판매"
709,포스코,005490,1차 철강 제조업,"열연코일,냉연강판,후판,선재,스테인리스 제조"
710,포스코강판,058430,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매"
711,하나니켈2호,099350,신탁업 및 집합투자업,투자신탁
712,하나제약,293480,의약품 제조업,완제의약품
713,한미글로벌,053690,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사"
714,한양증권,001750,금융 지원 서비스업,증권업
715,한진중공업,097230,토목 건설업,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사"
716,한진중공업홀딩스,003480,연료용 가스 제조 및 배관공급업,지주회사
717,한화,000880,기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고"
718,한화솔루션,009830,기초 화학물질 제조업,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업"
719,현대에너지솔루션,322000,반도체 제조업,"태양광 셀·모듈, PV시스템, ESS"
720,현대일렉트릭,267260,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","변압기, 고압차단기, 회전기, 배전반 등"
721,현대제철,004020,1차 철강 제조업,"H형강,제철,제강,철근,압연,스테인레스,주강,시트파일 제조,수출입,중기부품(탱크바퀴)제조,판매"
722,황금에스티,032560,1차 비철금속 제조업,"스테인레스 냉연, 열연"
723,휠라홀딩스,081660,생활용품 도매업,"스포츠의류,신발,가방,시계,골프장비,화장품,가죽제품(지갑,키홀더) 도매,수출입"
724,GBS,076170,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화 제작배급/영화상영관,멀티플렉스 운영,부대사업/종합유선방송,중계유선방송,방송채널 사용"
725,KB손해보험,002550,보험업,손해보험
726,KB증권,003450,금융 지원 서비스업,"수입수수료,금융수익,증권매매익"
727,KNC,018590,,"초고속인터넷네트워크장비,무선중계기장비 제조,소프트웨어 개발"
728,LGEI,002610,,
729,LG파워콤,045820,전기 통신업,"유선통신설비임대, 초고속인터넷서비스"
730,SBI모기지,950100,기타 금융업,고정금리 주택담보 대출
731,SEI에셋,034770,재 보험업,
732,강원산업,000900,,
733,거북선7호,134000,,
734,건설산업,029000,,
735,경남기업,000800,건물 건설업,"아파트건설,도급건설"
736,경남은행,006610,보험업,금융업(예금 및 대출)
737,경향건설,002050,,"토목공사(도로,터널,지하철,항만),건축공사(업무용,상업용 공공건물),폐기물,상하수도 처리시설건설,주택건설"
738,고려석유화학,021170,,
739,고려시멘트,003660,"시멘트, 석회, 플라스터 및 그 제품 제조업","슬래그시멘트,포틀랜트시멘트 제조"
740,광주고속,028800,,
741,금경,015980,,
742,금성전기,029260,,
743,나이키스포츠,028630,,"스포츠 신발,의류,스포츠용품 도매"
744,대우통신,005060,,부동산 임대
745,대진해운,028920,,
746,동방화공,004290,,
747,동북아15호,084240,,운수장비 임대
748,동북아29호,089190,,운송장비 임대
749,동북아5호,080980,,운수장비 임대
750,동성,002470,,"아파트건설,사무,상업용 건물건설,건축공사,토목공사,소방공사,전기공사/부동산 임대"
751,동신제약,006600,,"의약품(알부민,인플루엔자백신,뇌염백신),의약품부외품 제조,도매"
752,동아정기,012760,,"자동차용 차축,농기계용 기아펌프류 제조"
753,맥슨텔레콤,009890,,"GSM휴대폰,무선전화기,무전기 제조"
754,메리츠종금,012420,기타 금융업,"종합금융,리스(시설대여업),단기금융,증권,투자신탁"
755,미원,002440,,
756,백산전자,028600,,
757,보고산업,029130,,
758,봉신,005350,해상 운송업,"외항화물운송/주물기계,프레스기,제지기계,감속기 제조,수출,판매"
759,삼미광업개발,029190,,
760,삼성건설,002010,,
761,삼성디지털이미징,108070,사진장비 및 광학기기 제조업,디지털카메라
762,삼익건설,002180,,"아파트건설,비주거용건물건설,국내,외 건설공사/부동산 공급"
763,삼환기업,000360,토목 건설업,"종합건설업,아파트분양사업,해외건설업,해외 유전개발사업 및 가스개발사업"
764,서광건설산업,001600,토목 건설업,"주택건설,토목공사/무역/펌프,압축기 제조"
765,성원건설,012090,토목 건설업,"토목건축공사,철강재설치,전기공사,도로포장/아파트분양"
766,성화,004610,,
767,세신,004230,생활용품 도매업,"스텐레스식기류 도매,제조,수출입"
768,솔로몬저축은행,007800,은행 및 저축기관,상호신용금고
769,신성에프에이,104120,특수 목적용 기계 제조업,팹공정자동화장비
770,신진자동차판매,028870,,
771,신한증권,003320,,
772,쌍용종금,014490,,
773,아세아페이퍼텍,009380,"펄프, 종이 및 판지 제조업","표면지용 크라프트지,라이너지,골판지원지(라이너지,크라프트라이너보드(KLB)지) 제조,판매"
774,아시아8호,081930,,운송장비(선박) 임대
775,알보젠코리아,002250,의약품 제조업,의약품(카리메트)
776,영진테크,012470,,
777,영창악기제조,001890,상품 중개업,"피아노,디지탈피아노 제조"
778,외환신용카드,038400,재 보험업,"신용카드발행,이용,대금결제,금융업,기타여신금융업,보험대리,여행알선,부동산 임대"
779,우창건설,029240,,
780,율산실업,029980,,
781,이코리아리츠,138440,부동산 임대 및 공급업,
782,인성기연,028620,,
783,인켈,006510,,
784,인터피온반도체,014010,,"아날로그,믹스드(Mixed)반도체 제조,판매"
785,일진,010510,,"통신선(동복강선,광케이블,옥외전화선),통신장치,알루미늄샷시 제조,도매,수출 위성방송"
786,일화모직공업,001590,,"방적(소모혼방직물,소모사,방모사),직조,염색 가공,도매,무역"
787,진흥저축은행,007200,은행 및 저축기관,"정기부금예수금,신용부금,부금대출,할인어음"
788,케드콤,011050,통신 및 방송 장비 제조업,"전화기(GSM Phone), 산업용 앰프,아날로그위성방송수신기,디지털위성방송수신기,전동타자기,컴퓨터용케이블,커넥터,셋톱박스,MP3 제조,수출"
789,코리아07호,099210,,선박 임대
790,코원에너지서비스,026870,연료용 가스 제조 및 배관공급업,"도시가스 판매,공급/공급설비공사"
791,코크렙8호,090540,부동산 임대 및 공급업,"비주거용 임대,개발"
792,트윈스비전일,034840,재 보험업,
793,파브코,101990,자동차 신품 부품 제조업,
794,풍림산업,001310,건물 건설업,"토목공사,건축공사,플랜트공사,석공사/아파트분양,콘도미니엄분양/천연화강석 제조"
795,플러스1호,034990,재 보험업,
796,하나은행,004940,은행 및 저축기관,"금융업(은행업무,외국환업무,신탁업무)"
797,한국유리공업,002000,유리 및 유리제품 제조업,"판유리,플로트유리,무늬유리,마블라이트 제조,도매"
798,한국전기초자,009720,유리 및 유리제품 제조업,"유리밸브(TV브라운관용,PC모니터용) 제조,판매,수출"
799,한국종금,011260,재 보험업,
800,한라시멘트,012910,,
801,훈영,017170,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화 제작,배급"
802,휴리프,006210,영상 및 음향기기 제조업,"디지털가전기기(LCD-TV,Monitor 등) 제조"
803,CJ씨푸드,011150,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입"
804,DB금융투자,016610,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매"
805,DGB금융지주,139130,기타 금융업,지주회사
806,HDC현대EP,089470,기타 화학제품 제조업,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매"
807,KEC,092220,반도체 제조업,반도체 제조
808,KISCO홀딩스,001940,1차 철강 제조업,지주사업
809,LG,003550,기타 금융업,지주회사
810,LG디스플레이,034220,전자부품 제조업,액정표시장치(TFT-LCD) 제조
811,LS전선아시아,229640,기타 금융업,
812,NH프라임리츠,338100,부동산 임대 및 공급업,부동산 투자
813,NICE,034310,회사 본부 및 경영 컨설팅 서비스업,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업"
814,S&TC,100840,일반 목적용 기계 제조업,"공냉식 열교환장치,폐열회수장치 제조"
815,S&T중공업,003570,자동차 신품 부품 제조업,"자동차부품(동력전달장치 등),공작기계(CNC선반 등),사출성형기 제조"
816,S&T홀딩스,036530,기타 금융업,"지배,경영지도,정리,육성"
817,S-Oil,010950,석유 정제품 제조업,"석유제품,가스,윤활기유,윤활유,그리스,석유화학제품 제조,도매"
818,계룡건설산업,013580,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사"
819,고려제강,002240,1차 철강 제조업,"PC강선,선재 2차제품,와이어로프,비드와이어,SC(Surpass Coat) Stand,각종선재 제조,도매"
820,금강공업,014280,1차 철강 제조업,"건설가설재,강관,거푸집 제조,판매"
821,대상,001680,기타 식품 제조업,"전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사"
822,대성홀딩스,016710,회사 본부 및 경영 컨설팅 서비스업,"도시가스,일반가스 공급/가스기기,차량용 연료 판매/해외자원개발,부동산 임대"
823,대우조선해양,042660,선박 및 보트 건조업,선박 제조
824,대한제강,084010,1차 철강 제조업,"제강,철재,철근,환봉,마환봉,빌레트 제조"
825,덴티움,145720,의료용 기기 제조업,치과용 기기 제조업
826,동원F&B,049770,기타 식품 제조업,"참치캔,음료,냉동식품 제조,판매"
827,동일고무벨트,163560,고무제품 제조업,"산업용고무제품, 종합고무부품"
828,두산밥캣,241560,일반 목적용 기계 제조업,"Compact Equipment, Heavy Equipment, Portable Power"
829,두산중공업,034020,일반 목적용 기계 제조업,"기관,터어빈,선박용엔진,주단조품,제강제품 제조/종합건설"
830,두올,016740,자동차 신품 부품 제조업,시트 커버 및 시트 원단
831,드림텍,192650,전자부품 제조업,"모바일 PBA, 지문인식 모듈, 전장 LED 모듈 등"
832,롯데제과,280360,기타 식품 제조업,"껌,캔디,초코,비스켓,빙과"
833,만호제강,001080,1차 철강 제조업,"와이어로프,합성섬유로프,특수강선 제조,수출,임대"
834,모나미,005360,생활용품 도매업,"BP153(BALL POINT PEN), P-3000(PLUS PEN), 유성매직, 보드마카, 네임펜, PARKER, WARTERMAN, 색연필"
835,미창석유공업,003650,석유 정제품 제조업,"윤활유,고무배합유,전기절연유 제조,판매,수출입"
836,백광산업,001340,기초 화학물질 제조업,"가성소다,합성염산 제조,판매"
837,벽산,007210,기타 비금속 광물제품 제조업,"단열재, 천장재, 외장재, 내장재, 외단열, 바닥재 등"
838,부광약품,003000,의약품 제조업,"의약품,치약,의약부외품(부광탁스,레가론,부광안티프라그) 제조"
839,부산도시가스,015350,연료용 가스 제조 및 배관공급업,"도시가스 배관공급,가스기기 판매,설비공사"
840,비상교육,100220,"서적, 잡지 및 기타 인쇄물 출판업","참고서 출판/소프트웨어 개발,공급"
841,사조산업,007160,어로 어업,"원양어업(참치,명태,오징어),육가공,참치통조림,장류 제조/냉동냉장 창고운영/부동산 임대/컴퓨터,소프트웨어 개발,도매/팝콘,구운김 도매"
842,삼성공조,006660,자동차 신품 부품 제조업,"자동차부품(라디에터,오일쿨러,인터쿨러) 제조,판매"
843,삼성생명,032830,보험업,"생명보험,부동산 임대"
844,삼성전기,009150,전자부품 제조업,"영상,음향,통신장비,모듈,다층인쇄회로기판,적층세라믹콘덴서,고주파필터,전압제어발진기,온도보상형수정발진기,칩인덕터,디지털위성방송수신기,광픽업,편향코일"
845,삼양패키징,272550,플라스틱제품 제조업,PET 용기 및 아셉틱 OEM
846,삼영화학공업,003720,플라스틱제품 제조업,"합성수지(BOPP,캐파시타),PPC,랩,종이상자(카톤팩) 제조"
847,삼익THK,004380,일반 목적용 기계 제조업,"직선운동시스템,메카트로시스템,기타정밀 자동화기기 제조,판매/전자상거래,인터넷 관련 s/w,h/w 개발,판매,유지보수"
848,삼화전기,009470,전자부품 제조업,"콘덴서 제조,판매"
849,새론오토모티브,075180,자동차 신품 부품 제조업,"자동차부품(브레이크패드,라이닝,허브,캠),분말야금제품,에어콘,냉장고용부품 제조,도매"
850,샘표,007540,기타 금융업,"간장,된장,고추장 제조,가공,판매,무역"
851,서흥,008490,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매"
852,수산중공업,017550,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매"
853,신세계I&C,035510,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권"
854,신세계건설,034300,건물 건설업,"토목,건축,건축관련기술서비스,빌딩관리용역,골프장,내장공사,시설개보수,설계용역"
855,신영와코루,005800,봉제의복 제조업,"여성용 내의류(화운데이션,란제리,블래지어),환자,노령자용 파자마,남성용 내의류 제조"
856,신원,009270,봉제의복 제조업,"여성,남성의류,스웨터,의복관련 악세사리,사카린,망초 제조,판매,수출입/섬유의류 도매/신용카드업/의류전문 물류대행 및 임대사업"
857,아모레퍼시픽그룹,002790,기타 화학제품 제조업,지주회사
858,에스제이엠,123700,자동차 신품 부품 제조업,자동차및산업용Bellows
859,에쓰씨엔지니어링,023960,토목 건설업,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매"
860,에이블씨엔씨,078520,기타 화학제품 제조업,"화장품 제조,도소매/소프트웨어 자문,개발,공급/전자상거래"
861,에이엔피,015260,전자부품 제조업,"전자부품(인쇄회로기판),무정전 전원공급장치 제조"
862,에이프로젠 KIC,007460,기타 금속 가공제품 제조업,"단열장치,철구조물,가열로,특수단열재(금속표면경화육성,원자로용) 제조/단열공사/부동산 임대"
863,오리온,271560,기타 식품 제조업,스낵 등 과자류
864,우리금융지주,316140,기타 금융업,금융지주
865,우성사료,006980,"곡물가공품, 전분 및 전분제품 제조업","배합사료,Suit-feed(맞춤 TMR(육성우,건유우,착유우) 사료),농후사료,곡류(강피류 등 부산물) 제조,판매/부동산 임대,무역"
866,우진아이엔에스,010400,건물설비 설치 공사업,반도체/디스플레이 코팅덕트
867,웰바이오텍,010600,상품 중개업,"피혁의류 도,소매,의류 판매,수입,피혁(GRAIN LEATHER) 제조"
868,이리츠코크렙,088260,부동산 임대 및 공급업,부동산투자회사
869,이월드,084680,유원지 및 기타 오락관련 서비스업,"놀이시설 운영,입장료,식음료 소매,부동산 임대"
870,인천도시가스,034590,연료용 가스 제조 및 배관공급업,도시가스 공급/가스설비공사
871,일동홀딩스,000230,기타 금융업,"의약품 제조,도매"
872,일진머티리얼즈,020150,전자부품 제조업,"인쇄회로기판(PCB)용 전해동박(ACF,UCF),에폭시용 동박,전해콘덴서용 알루미늄박 제조,판매"
873,일진전기,103590,절연선 및 케이블 제조업,
874,조광피혁,004700,"가죽, 가방 및 유사제품 제조업","가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매"
875,조일알미늄,018470,1차 비철금속 제조업,"알루미늄판 제조,도매"
876,지엠비코리아,013870,자동차 신품 부품 제조업,"VS, TIB, CVJoint 등"
877,진흥기업,002780,토목 건설업,"아파트건설,토목공사,건축공사,국내도급공사"
878,카카오,035720,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷 서비스(인터넷 광고)
879,케이씨티시,009070,도로 화물 운송업,"화물자동차운송,항만하역,창고보관,컨테이너조작,중량물해상운송"
880,코스맥스비티아이,044820,기타 금융업,"화장품,의약부외품 제조,도매"
