,name,code,sector,main_product
1133,비앤비성원,015200,1차 철강 제조업,스테인레스강관
1134,비전하이테크,015050,전자부품 제조업,완구
1135,삼경정밀,013320,,특수코아
1136,삼화기연,033210,,모터
1137,삼화정밀,021220,,
1138,샤인시스템,066300,플라스틱제품 제조업,PVC창호
1139,서울가든,011520,,
1140,성담,003860,,부동산임대
1141,성진산업,037650,,"스푼, 포크, 나이프"
1142,세라온,050600,전자부품 제조업,"그래픽 카드, TV카드, 멀티카드"
1143,세본금속,020620,,
1144,시스컴,037280,,"TFT LCD 모니터, DVD, PC용 카메라"
1145,신림종합건설,014270,,
1146,신우산업기기,016310,,
1147,신한에스아이티,054530,,비파괴 검사용역
1148,신한제3호스팩,257730,금융 지원 서비스업,기업인수합병
1149,실크자산3,037040,,"유가증권의 매매등을 통한 자산의 투자, 운용업무"
1150,써니트렌드,035500,"영화, 비디오물, 방송프로그램 제작 및 배급업","게임사업,정보화용역사업,전자상거래사업"
1151,아이알디,084810,특수 목적용 기계 제조업,LCD생산공정상검사장비
1152,아이이,023430,기타 전문 도매업,유류도매
1153,아이텍스필,008030,,니트셔츠 및 원단(편직물)
1154,아인스M&M,040740,기타 생활용품 소매업,DVD 타이틀
1155,어울림정보,038320,소프트웨어 개발 및 공급업,"SecureWorks Firewall, VPN"
1156,에스비엠,037630,일반 목적용 기계 제조업,"섹소스 맥시마, 올카바스, 나만, 피돌기"
1157,에스씨옵티콤,014090,,컴퓨터
1158,에스오케이,032610,,경비용역
1159,에스피컴텍,039110,,유무선통신장비
1160,에어로시스템,018740,,
1161,에이스디지텍,036550,전자부품 제조업,편광필름
1162,엔에스아이,053250,,네트워크 구축
1163,엠엔에프씨,048640,플라스틱제품 제조업,합성피혁
1164,올에버,034970,,"패션 가발제조, 판매"
1165,우수씨엔에스,060550,봉제의복 제조업,니트웨어
1166,우양에이치씨,101970,"구조용 금속제품, 탱크 및 증기발생기 제조업","열교환기, 압력용기, 타워 등"
1167,우영,012460,,커넥터
1168,위너지스,026260,상품 종합 도매업,컴퓨터VGA보드
1169,유천건설,016230,,
1170,이룸지엔지,050640,자동차 신품 부품 제조업,모바일솔루션
1171,인포피아,036220,의료용품 및 기타 의약 관련제품 제조업,"혈당측정용바이오센서,혈당측정기"
1172,자유건설,001990,,도급공사
1173,정일이엔씨,010810,,클린룸
1174,제이엠피,054790,,"플라스틱금형, 플라스틱성형, 캐릭터용기"
1175,주은리스,030970,,운용리스수입
1176,지앤에스티,036920,상품 중개업,"LED조명,가로등.의류외"
1177,징기스칸1호,039170,,"유가증권등의 매매등을 통한 자산의 투자, 운용업무"
1178,카리스소프트,024080,,견직물
1179,케이비제9호스팩,232270,금융 지원 서비스업,기업인수
1180,코아정보,039990,기계장비 및 관련 물품 도매업,컴퓨터 및 패키지소프트웨어 도매업
1181,크롭사이언스,000870,,농약
1182,크린3호,045870,,"유가증권의 매매등을 통한 자산의 투자, 운용업무"
1183,크린4호,049850,,유가증권등의 매매등을 통한 자산의 투자·운용업무
1184,태산엘시디,036210,전자부품 제조업,박막액정표시장치용 백 라이트 유니트
1185,태창파로스,039850,음·식료품 및 담배 도매업,"프랜차이즈 가맹점에 대한 식자재, 기자재 및 서비스컨설팅"
1186,프라임저축은행,008170,,
1187,플러스3호,035410,,유가증권등의 매매등을 통한 자산의 투자·운용업무
1188,피엘에이,082390,전자부품 제조업,TFT-LCDReworkColorFilter
1189,피케이엘,039870,,포토마스크
1190,하이켐,021660,,
1191,하이콤,048540,,"B-RAS, NI(네트워크통합)"
1192,한국산업투자,019530,,
1193,한빛방송,043890,텔레비전 방송업,"케이블TV 방송, 초고속인터넷서비스"
1194,한서금고,023580,,
1195,한서제약,044070,의약품 제조업,고덱스등의약품
1196,한신코퍼,037120,,만화영화
1197,한텔,041940,통신 및 방송 장비 제조업,"무선호출기, 이동전화 중계기"
1198,핸디소프트,032380,소프트웨어 개발 및 공급업,"핸디오피스,핸디솔루션,핸디인트라웨어"
1199,형진건설,006520,,
1200,혜성테푸,006860,,
1201,후야인포넷,032050,,"VGA Card, ADSL, 광 MUX"
1202,휴먼텍코리아,066060,"건축기술, 엔지니어링 및 관련 기술 서비스업",클린룸 설계 및 시공관리
1203,CNH,023460,신탁업 및 집합투자업,투자자문
1204,IBKS제11호스팩,335890,금융 지원 서비스업,기타 금융업
1205,ITX엠투엠,099520,영상 및 음향기기 제조업,"DVR,유선통신기기 제조,무역/소프트웨어 자문,연구개발,기술용역"
1206,KBI메탈,024840,1차 비철금속 제조업,모터코어
1207,KH바텍,060720,전자부품 제조업,"휴대폰부품(SHIELD, BRACKET)"
1208,KTH,036030,상품 중개업,"K쇼핑, 콘텐츠유통, ICT"
1209,SBS콘텐츠허브,046140,"영화, 비디오물, 방송프로그램 제작 및 배급업","컨텐츠, 프로젝트"
1210,SGA,049470,소프트웨어 개발 및 공급업,"산업용컴퓨터 제조, 판매"
1211,SV인베스트먼트,289080,기타 금융업,중소/벤처기업 투자 및 육성
1212,W홀딩컴퍼니,052300,기타 운송관련 서비스업,운송
1213,YBM넷,057030,교육지원 서비스업,"온라인교육, 수수료수입 등"
1214,가온미디어,078890,통신 및 방송 장비 제조업,디지털셋톱박스
1215,경동제약,011040,의약품 제조업,"로사졸정, 시사프렌정, 디로핀정, 타론정.주"
1216,고영,098460,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비
1217,골든센츄리,900280,기타 금융업,트랙터용 휠 및 타이어
1218,골프존뉴딘홀딩스,121440,상품 중개업,골프시뮬레이터
1219,광진윈텍,090150,자동차 신품 부품 제조업,시트히터
1220,구영테크,053270,자동차 신품 부품 제조업,엔진 브라켓(Engine Bracket) 등
1221,나이스정보통신,036800,전기 통신업,카드 VAN사업
1222,남화산업,111710,스포츠 서비스업,골프장 서비스
1223,네오위즈,095660,소프트웨어 개발 및 공급업,"피망,스페셜포스"
1224,네오크레마,311390,기타 식품 제조업,기능성 식품 원료
1225,넷게임즈,225570,소프트웨어 개발 및 공급업,기업인수합병
1226,노랑풍선,104620,여행사 및 기타 여행보조 서비스업,"국내외여행 알선, 항공권 판매"
1227,뉴보텍,060260,플라스틱제품 제조업,"고강성 PVC DC, HDPE 등"
1228,다날,064260,소프트웨어 개발 및 공급업,모바일콘텐츠 및 유무선전화결제
1229,다우데이타,032190,기계장비 및 관련 물품 도매업,"NT SERVER, PC SERVER, 바이러스 백신프로그램, 그래픽 프로그램등"
1230,대명코퍼레이션,007720,상품 종합 도매업,기업소모성자재 구매대행업
1231,대화제약,067080,의약품 제조업,"후로스판, 세파메칠 등"
1232,동양파일,228340,"시멘트, 석회, 플라스터 및 그 제품 제조업",PHC파일
1233,디앤씨미디어,263720,"서적, 잡지 및 기타 인쇄물 출판업",웹소설 콘텐츠
1234,디지탈옵틱,106520,사진장비 및 광학기기 제조업,휴대폰 및 차량용 카메라렌즈
1235,디티앤씨,187220,기타 과학기술 서비스업,전기전자규격 인증서비스
1236,라닉스,317120,반도체 제조업,"자동차 및 IoT 통신,보안 솔루션"
1237,라온피플,300120,소프트웨어 개발 및 공급업,"카메라 모듈 검사기, AI 머신비전, 골프센서"
1238,라파스,214260,기타 화학제품 제조업,"마이크로니들 패치 제품(의약품패치, 의료기기패치, 미용패치 등)"
1239,로스웰,900260,기타 금융업,"CAN Control Gateway, CAN기능모듈, BCM 차체제어모듈"
1240,로지시스,067730,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","전산장비 판매 및 유지보수, VAN기기 대행관리"
1241,로체시스템즈,071280,특수 목적용 기계 제조업,LCD 제조용 이송장비
1242,리더스 기술투자,019570,신탁업 및 집합투자업,금융투자
1243,마니커에프앤지,195500,"도축, 육류 가공 및 저장 처리업","육가공품, 튀김류, 패티류, 삼계탕 등"
1244,마이크로프랜드,147760,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",반도체 검사용 프로브카드
1245,메가엠디,133750,일반 교습 학원,"의학, 치의학, 법학 전문대학원, 약학대학 입학시험 대비 강의"
1246,메드팩토,235980,자연과학 및 공학 연구개발업,항암제 신약개발
1247,메이슨캐피탈,021880,기타 금융업,리스수입
1248,모베이스,101330,통신 및 방송 장비 제조업,휴대전화 케이스
1249,모아텍,033200,전자부품 제조업,위치제어용초정및소형모터
1250,미래에셋대우스팩4호,333430,금융 지원 서비스업,기업인수합병
1251,바이오스마트,038460,전자부품 제조업,"M/S 카드제조업, IC 카드제조, 카드장비판매"
1252,바텍,043150,의료용 기기 제조업,"치과용 디지털 X-ray기기 (파노라마, CT) 및 구강스캐너 등"
1253,베셀,177350,특수 목적용 기계 제조업,디스플레이 제조장비
1254,본느,226340,기타 화학제품 제조업,기업인수합병
1255,브리지텍,064480,소프트웨어 개발 및 공급업,"컨택센터솔루션,BcN솔루션,ASP서비스사업"
1256,브릿지바이오,288330,기초 의약물질 및 생물학적 제제 제조업,"펠리노-1 단백질 저해제, 오토택신 저해제"
1257,비츠로셀,082920,일차전지 및 축전지 제조업,리튬1차전지
1258,비츠로시스,054220,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","원방감시제어시스템, 분산제어시스템"
1259,삼기오토모티브,122350,자동차 신품 부품 제조업,자동차부품
1260,삼아제약,009300,의약품 제조업,"노마에프, 아토크건조시럽, 코데날정, 코코시럽, 스마엘"
1261,삼천당제약,000250,의약품 제조업,"세프메타졸, 파클캅셀, 네틸마이신"
1262,서산,079650,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,전주,고강도파일,흄관"
1263,성도이엔지,037350,"건축기술, 엔지니어링 및 관련 기술 서비스업","반도체크린룸 시공, 반도체장비제조"
1264,세원물산,024830,자동차 신품 부품 제조업,라디에이터서포터
1265,셀바스AI,108860,소프트웨어 개발 및 공급업,"필기 인식, 전자 사전, 모바일 OCR 소프트웨어 등"
1266,스맥,099440,특수 목적용 기계 제조업,공작기계 및 산업용로봇제조
1267,스카이문스테크놀로지,033790,통신 및 방송 장비 제조업,무선통신시스템용 중계기
1268,시너지이노베이션,048870,의료용 기기 제조업,카메라 어플리케이션 프로세서(CAP)
1269,신화인터텍,056700,플라스틱제품 제조업,디스플레이 BLU용 광학필름
1270,심텍홀딩스,036710,통신 및 방송 장비 제조업,반도체용 인쇄회로기판
1271,씨엔플러스,115530,전자부품 제조업,커넥터
1272,아이센스,099190,의료용 기기 제조업,"혈당측정스트립, 혈당측정기기 등"
1273,아이컴포넌트,059100,전자부품 제조업,액정평판디스플레이용 플라스틱 박판필름 제조업
1274,아즈텍WB,032080,"섬유제품 염색, 정리 및 마무리 가공업",직물
1275,안랩,053800,소프트웨어 개발 및 공급업,바이러스백신 프로그램
1276,안트로젠,065660,기타 전문 도매업,줄기세포치료제
1277,앤디포스,238090,플라스틱제품 제조업,"TSP용 양면 테이프, 윈도우 필름"
1278,어보브반도체,102120,반도체 제조업,"반도체,전자제품,마이크로컨트롤라"
1279,에버다임,041440,특수 목적용 기계 제조업,"콘크리트펌프트럭, 중장비개량사업"
1280,에스넷,038680,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네트워크장비 설치 및 납품, 유지보수"
1281,에스디생명공학,217480,기타 화학제품 제조업,"마스크팩, 기초화장품"
1282,에스앤에스텍,101490,전자부품 제조업,블랭크마스크
1283,에스에이엠티,031330,기계장비 및 관련 물품 도매업,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업"
1284,에스엔텍비엠,160600,특수 목적용 기계 제조업,"진공합착기, NPS"
1285,에스와이,109610,"구조용 금속제품, 탱크 및 증기발생기 제조업",샌드위치 패널
1286,에스트래픽,234300,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","교통관련 솔루션 개발, 시스템통합 S/W 개발"
1287,에스티큐브,052020,기계장비 및 관련 물품 도매업,"전자부품, 정보통신기기, 지능형로봇외"
1288,에스피지,058610,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",소형 Geared Motor
1289,에이치케이,044780,특수 목적용 기계 제조업,레이저가공 절단기
1290,에코마케팅,230360,광고업,"온라인, 모바일 광고 종합대행업"
1291,에코바이오,038870,사업시설 유지·관리 서비스업,"판매시점정보시스템(POS), 금전등록기"
1292,에코캡,128540,자동차 신품 부품 제조업,"자동차 부품(전선, 케이블, 벌브소켓, LED 등)"
1293,에프앤리퍼블릭,064090,상품 종합 도매업,CCTV CAMERA 등
1294,에프에스티,036810,전자부품 제조업,"펠리클(반도체부품),칠러장비,반도체유통"
1295,엑시콘,092870,특수 목적용 기계 제조업,반도체 검사장비
1296,엔바이오니아,317870,그외 기타 제품 제조업,양전하필터(정수기)
1297,엔브이에이치코리아,067570,자동차 신품 부품 제조업,"헤드라이너, NVH부품"
1298,엔에스엔,031860,상품 종합 도매업,FLC
1299,엔에이치스팩13호,310840,금융 지원 서비스업,기업인수합병
1300,엔에이치스팩15,339950,금융 지원 서비스업,기타 금융지원(SPAC)
1301,엔피케이,048830,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱물질 제조업
1302,엠에스오토텍,123040,자동차 신품 부품 제조업,자동차 차체 부품
1303,엠케이전자,033160,전자부품 제조업,반도체용세금선
1304,오션브릿지,241790,특수 목적용 기계 제조업,"반도체 케미칼(HCDS, Ticl4 외), 반도체 장비"
1305,오스템임플란트,048260,의료용 기기 제조업,치과용임플란트
1306,오이솔루션,138080,통신 및 방송 장비 제조업,광트랜시버
1307,오픈베이스,049480,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","트래픽솔루션(웹스위치,트래픽서버)"
1308,올리패스,244460,기초 의약물질 및 생물학적 제제 제조업,인공유전자 플랫폼(OliPass PNA) 기술을 활용한 RNA치료제 신약개발
1309,와이엠씨,155650,전자부품 제조업,"FPD 패널용 Target, Backing Plate 등"
1310,우리조명,037400,전구 및 조명장치 제조업,"변환장치 제조업 백열전구, 형광등"
1311,원익IPS,240810,특수 목적용 기계 제조업,반도체 제조용 기계
1312,위세아이텍,065370,소프트웨어 개발 및 공급업,"빅데이터분석, 인공지능, 데이터품질관리 솔루션"
1313,유니슨,018000,일반 목적용 기계 제조업,"풍력발전기, 풍력타워"
1314,유아이디,069330,전자부품 제조업,STN LCD GLASS(연마)
1315,유아이엘,049520,전자부품 제조업,스마트폰 기구부품
1316,유테크,178780,전자부품 제조업,"도광판, 몰드프레임"
1317,이상네트웍스,080010,상품 중개업,기업간전자상거래서비스
1318,이테크건설,016250,건물 건설업,"건축공사, 플랜트설비, 토목공사"
1319,이화공영,001840,건물 건설업,도급공사
1320,인텔리안테크,189300,통신 및 방송 장비 제조업,"해상용 위성통신 안테나, 해상용 위성방송 수신안테나"
1321,인포뱅크,039290,기타 정보 서비스업,"모바일메시징서비스,휴대폰단말기용S/W개발용역"
1322,인피니트헬스케어,071200,소프트웨어 개발 및 공급업,의료영상저장전송시스템(PACS)
1323,일신바이오,068330,일반 목적용 기계 제조업,초저온냉동고및동결건조기
1324,장원테크,174880,통신 및 방송 장비 제조업,스마트폰 및 태블릿PC Bracket
1325,제이씨케미칼,137950,기타 화학제품 제조업,"바이오디젤, 글리세린 등"
1326,제이웨이,058420,"영화, 비디오물, 방송프로그램 제작 및 배급업","VOD서비스, 대리운전프로그램"
1327,좋은사람들,033340,봉제의복 제조업,패션내의
1328,중앙백신,072020,기초 의약물질 및 생물학적 제제 제조업,동물용백신
1329,지엔원에너지,270520,"건축기술, 엔지니어링 및 관련 기술 서비스업",-
1330,청보산업,013720,자동차 신품 부품 제조업,엔진부품
1331,카스,016920,기계장비 및 관련 물품 도매업,"전자저울,로드셀"
1332,케이비17호스팩,317030,금융 지원 서비스업,금융사업지원서비스
1333,케이사인,192250,소프트웨어 개발 및 공급업,
1334,케이씨피드,025880,동물용 사료 및 조제식품 제조업,사료
1335,케이에스피,073010,일반 목적용 기계 제조업,"선박용엔진밸브,형단조품"
1336,코디,080530,기타 화학제품 제조업,"LCD 검사부품(프로브유니트), LED 검사부품(프로브카드)"
1337,큐리언트,115180,자연과학 및 공학 연구개발업,저분자 혁신신약
1338,큐브앤컴퍼니,043090,기타 전문 도매업,"바이오리엑터(Bioreactor, 생물반응기)"
1339,크린앤사이언스,045520,일반 목적용 기계 제조업,자동차용 여과지
1340,테라셈,182690,반도체 제조업,이미지센서 패키징
1341,토박스코리아,215480,"섬유, 의복, 신발 및 가죽제품 소매업",미니멜리사 등
1342,티비씨,033830,텔레비전 방송업,"텔레비젼 방송,문화서비스,광고/출판,음반 제작,도매"
1343,티엘아이,062860,반도체 제조업,LCDTV및모니터용TimingController
1344,팅크웨어,084730,통신 및 방송 장비 제조업,"내비게이션,블랙박스,태블릿 및 위치정보서비스"
1345,파라텍,033540,특수 목적용 기계 제조업,소방기기
1346,파커스,065690,반도체 제조업,"프린터 부품, LED 조명기기,및 헬스케어 제품 제조업체"
1347,푸드나무,290720,무점포 소매업,
1348,푸른저축은행,007330,은행 및 저축기관,대출이자
1349,프로텍,053610,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더"
1350,프리엠스,053160,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설기계용 전장, 네트워크 상품"
1351,플랜티넷,075130,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",유해사이트차단서비스
1352,피씨엘,241820,의료용품 및 기타 의약 관련제품 제조업,"다중 체외진단 제품, 플랫폼서비스"
1353,피제이메탈,128660,1차 비철금속 제조업,"탈산제, 조재제"
1354,하나머티리얼즈,166090,반도체 제조업,"실리콘부품, 세라믹부품, 특수가스"
1355,하이셈,200470,"그외 기타 전문, 과학 및 기술 서비스업",메모리 반도체 테스트
1356,한국전자인증,041460,소프트웨어 개발 및 공급업,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공"
1357,한국정보공학,039740,기타 전문 도매업,"그룹웨어, 자료관리시스템"
1358,한국캐피탈,023760,기타 금융업,리스수수료
1359,한국큐빅,021650,플라스틱제품 제조업,Curl Fit(표면처리사업)
1360,한독크린텍,256150,일반 목적용 기계 제조업,정수기 필터
1361,한양이엔지,045100,"건축기술, 엔지니어링 및 관련 기술 서비스업",반도체배관설비
1362,한프,066110,컴퓨터 및 주변장치 제조업,OPC Drum
1363,한화플러스제1호스팩,340440,금융 지원 서비스업,기업인수
1364,해성옵틱스,076610,사진장비 및 광학기기 제조업,휴대폰용 렌즈모듈 및 카메라모듈
1365,현우산업,092300,전자부품 제조업,인쇄회로판(PCB)
1366,휴메딕스,200670,의약품 제조업,"히알루론산 관절염치료제, 히알루론산 더말필러"
1367,휴온스글로벌,084110,의약품 제조업,"비만치료제,국소마취제등"
1368,흥구석유,024060,기타 전문 도매업,휘발유등
1369,BET,036820,,"STN, DWDM, 디지털방송통신장비, 디지털TRS시스템, CATV전송장비, Network전송장비 등"
1370,CJ E&M,130960,텔레비전 방송업,방송게임영화음악
1371,IBKS스팩1호,126680,금융 지원 서비스업,기업 인수합병
1372,ST&I,031800,전자부품 제조업,갈륨비소반도체
1373,건영종합건설,022130,,
1374,굿라이프5-MF,037500,,"유가증권등의 매매등을 통한 자산의 투자, 운용업무"
1375,굿이엠지,051530,오디오물 출판 및 원판 녹음업,"LED DISPLAY, 어군탐지기용 모니터"
1376,글로포스트,037830,1차 철강 제조업,"이러닝(e-Learning)솔루션, 컨텐트 개발 및 판매"
1377,남성알미늄,033220,,알미늄샷시
1378,넥스텔,037220,,"전자상거래시스템(MIS), 넥스트맵, 이보드시스템"
1379,넷웨이브,047730,통신 및 방송 장비 제조업,"광전송시스템, 동축전송시스템"
1380,대국,042340,상품 종합 도매업,전자상거래 패키지 개발/공급
1381,대동,014380,,도급공사
1382,대웅바이오,016890,의약품 제조업,아목시실린/세프트리악손/세포탁
1383,동남리스,026240,,시설대여
1384,동신특강,024920,,라미나강판
1385,동양텔레콤,007150,영상 및 음향기기 제조업,"광동축혼합망(HFC망)기기, TV수신기기"
1386,동화금고,007260,,대출이자
1387,두원중공업,013900,,선박용엔진
1388,드림라인,035430,,"전용회선임대, 초고속인터넷, 인터넷온라인서비스, 인터넷데이터센터 서비스 등"
1389,디지텍시스템,091690,컴퓨터 및 주변장치 제조업,터치스크린
1390,라이카,011900,,
1391,리더컴,056140,,"전송장비, IP장비"
1392,모린스,110310,전자부품 제조업,휴대폰용 터치스크린패널
1393,미래에셋실크로드펀드,035300,,유가증권등의매매등을통한자산의투자·운용업무
1394,미래에셋오리엔탈혼합,067700,,
1395,미래에셋이글이호펀드,034460,,"유가증권의 매매등을 통한 자산의 투자, 운용업무"
1396,미래에셋크린채권형일,035820,,유가증권등의 매매등을 통한 자산의 투자·운용업무
1397,미성포리테크,094700,전자부품 제조업,휴대폰키패드
1398,박현주2호,034170,,
1399,박현주5호,038030,,"유가증권등의 매매등을 통한 자산의 투자, 운용업무"
1400,박현주6호,038480,,"유가증권등의 매매등을 통한 자산의 투자, 운용업무"
1401,보진재,030950,,"출판 책자, 상업광고물, 박엽지 인쇄물"
1402,부국퓨쳐스타즈스팩,123300,금융 지원 서비스업,기업인수합병
1403,삼송공업,015180,,
1404,삼한실업,009950,,
1405,삼한콘트롤스,033070,,공기압기기
1406,서울창업투자,019460,,
1407,성융광전투자,900150,회사 본부 및 경영 컨설팅 서비스업,"태양광모듈, 태양광전지"
1408,소예,035010,기타 전문 도매업,"완구, 유모차, TV안테나"
1409,신양오라컴,086830,통신 및 방송 장비 제조업,휴대폰케이스
1410,신지소프트,078700,소프트웨어 개발 및 공급업,무선인터넷다운로드솔루션(GVM/GNEX)
1411,신한모방,019730,,
1412,실크성장삼호,045860,,유가증권등의 매매등을 통한 자산의 투자·운용업무
1413,아구스,078670,통신 및 방송 장비 제조업,디지털영상저장장치(DVR)
1414,아이드림,066850,컴퓨터 및 주변장치 제조업,콘택트렌즈
1415,아이비진,039060,의료용품 및 기타 의약 관련제품 제조업,미생물배양체
1416,아이씨켐,020490,,"계면활성제,방사유제,탈묵제 등"
1417,알티전자,032290,전자부품 제조업,통신장비외형부품
1418,애드모바일,032600,,인트라넷
1419,어울림 네트,042820,통신 및 방송 장비 제조업,CCTV
1420,어울림엘시스,033280,소프트웨어 개발 및 공급업,정보보안솔루션
1421,어플라이드,053960,,Image Processing System
1422,업필,054370,,광모듈
1423,에너윈,055970,기타 정보 서비스업,CTI솔루션
1424,에스비아이앤솔로몬스,123910,금융 지원 서비스업,기업 인수합병
1425,에이원마이크로,037380,가정용 기기 제조업,자켓 등 의류
1426,에임하이,043580,전자부품 제조업,트랜지스터
1427,에코페트로시스템,042870,상품 종합 도매업,"광전송장비, 전용회선 고속데이타 전송장비, 초고속인터넷전송장비,DVR"
1428,엑스로드,074140,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","무선인터넷단말소프트웨어(플랫폼,브라우저)"
1429,엔빅스,054170,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","대용량 저장장치 시스템 통합, 솔루션 통합"
1430,엠넷미디어,056200,텔레비전 방송업,가상교육솔루션(EDUTRACK)
1431,옥션,043790,,인터넷경매
1432,우주통신,054080,,영상 및 음향보안장비
1433,위노바,039790,기타 화학제품 제조업,"전자파장해 대책부품(쉴드폼, 디스펜싱개스켓 등)"
1434,유니씨앤티,040780,,시스템 통합
1435,유리세이프롱숏채권혼,058910,,
1436,유리앙상블,039280,,"유가증권등의 매매등을 통한 자산의 투자, 운용업무"
1437,유진화학,003430,,펜타
1438,이노블루,066200,생활용품 도매업,콜센터구축
1439,이루넷,041030,"그외 기타 전문, 과학 및 기술 서비스업","프랜차이즈사업(아인스,스와튼,종로엠스쿨),어학원사업(리케이온어학원)"
1440,제넥셀,034660,의료용 기기 제조업,"가정용 전자혈압계, 병원용 전자혈압계, 저주파 치료기, 기타"
1441,제일창투,026540,신탁업 및 집합투자업,유가증권 투자수익
1442,중앙리스금융,021870,,리스수수료
1443,지이엔에프,038920,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT아웃소싱, 시스템통합"
1444,창민테크,042960,,초음파다회선유량계
1445,챌린지전환1,035670,,유가증권등의 매매등을 통한 자산의 투자·운용업무
1446,캡스,007020,,
1447,케이디세코,073780,축산업,위성방송수신기
1448,케이엔씨글로벌,068150,실내건축 및 건축마무리 공사업,"나노섬유, 건축, 인테리어"
1449,케이엠에스,038830,통신 및 방송 장비 제조업,"전송장비,과학화보안시스템"
1450,코리아이앤디,027440,,필름 콘덴서
1451,코스모스피엘씨,053170,소프트웨어 개발 및 공급업,사이버 트레이딩 시스템 개발
1452,큐닉스컴퓨터,015530,,
1453,큐앤에스,052880,기타 사업지원 서비스업,"Lead Frame 도금장비, MASK"
1454,클루넷,067130,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","주방/인테리어용품, 침구용품, 가구 등"
1455,키움스팩3호,218710,금융 지원 서비스업,기업인수합병
1456,터보테크,032420,"문화, 오락 및 여가 용품 소매업",보안 및 정밀기계제조
1457,테라,032780,,컴퓨터및주변기기
1458,트라이써클,034010,일반 교습 학원,"SERVER, RAID(대용량 고속 저장장치)"
1459,티브로드도봉강북방송,035210,텔레비전 방송업,종합유선방송업
1460,티에스엠텍,066350,특수 목적용 기계 제조업,티타늄 에칭챔바
1461,평산,089480,기타 금속 가공제품 제조업,"풍력발전단조품,일반단조품"
1462,포이보스,038810,기록매체 복제업,"MC(뮤직카세트테이프),CD(컴팩트디스크)"
1463,하이에이아이1호스팩,235010,금융 지원 서비스업,기업 인수 및 합병
1464,한가족주식,040380,,"유가증권등의 매매등을 통한 자산의 투자, 운용업무"
1465,한도하이테크,060660,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","모바일솔루션, ERP용미들웨어솔루션"
1466,해피드림,065180,음·식료품 및 담배 소매업,오/폐수 처리시스템 제조 및 구축
1467,헤쎄나,036270,통신 및 방송 장비 제조업,"레이저 마킹장비, 패드 마킹장비"
1468,현대에이블스팩1호,204760,금융 지원 서비스업,기업인수합병
1469,현대정보기술,026180,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",시스템통합(SI) 및 운영(SM)
1470,호성,035870,,산업용 필터
1471,호크아이즈증권투자회,034760,,"유가증권등의 매매등을 통한 자산의 투자,운용업무"
1472,화인썬트로닉스,038520,,전원공급장치
1473,휴먼이노텍,013630,,"건설(화력발전소, 원자력 발전소, 발전고 보수정비 외) 제조(HOIST-CAR, 세륜기 외)"
1474,히스토스템,036840,자연과학 및 공학 연구개발업,"하이파일, 아크릭파일"
1475,3S,060310,특수 목적용 기계 제조업,반도체 웨이퍼 캐리어
1476,DSC인베스트먼트,241520,신탁업 및 집합투자업,투자조합 결성 및 투자
1477,EMW,079190,통신 및 방송 장비 제조업,휴대폰안테나
1478,JYP Ent.,035900,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품
1479,KCC건설,021320,건물 건설업,"토목 건축공사, 분양공사"
1480,NHN벅스,104200,소프트웨어 개발 및 공급업,"디지털음원유통, 온라인음악서비스"
1481,RFHIC,218410,통신 및 방송 장비 제조업,GaN 트랜지스터
1482,S&K폴리텍,091340,전자부품 제조업,고밀도폴리우레탄폼시트
1483,게임빌,063080,소프트웨어 개발 및 공급업,모바일게임
1484,경남제약,053950,의약품 제조업,PCB 드릴가공
1485,고려신용정보,049720,기타 사업지원 서비스업,"채권추심, 신용조사"
1486,광진실업,026910,1차 철강 제조업,마봉
1487,그린플러스,186230,1차 비철금속 제조업,"첨단유리온실, 온실용자재설치공사, 알루미늄 압출/가공제품"
1488,나이스디앤비,130580,기타 사업지원 서비스업,기업신용조사 보고서
1489,네오셈,253590,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",반도체 검사장비
1490,네오위즈홀딩스,042420,소프트웨어 개발 및 공급업,지주사업
